Iteration	Posterior	Likelihood	Prior	rate_log_sd	rate_neo	tree_length
0	-7220.187	-7633.671	413.484	1.550116	1.414265	4.132435
6	-7229.822	-7641.826	412.0037	1.368276	1.605076	4.987808
12	-7226.299	-7637.869	411.5705	1.417708	1.731294	5.153336
18	-7224.057	-7635.848	411.7917	1.223561	1.731294	5.138339
24	-7216.117	-7628.018	411.9017	1.439924	1.286807	5.138339
30	-7216.97	-7631.295	414.3249	1.516034	1.047539	3.851209
36	-7210.213	-7623.441	413.2279	1.541967	1.701037	4.166185
42	-7217.793	-7631.092	413.2991	1.497381	1.409626	4.269334
48	-7228.213	-7639.731	411.5185	1.360242	1.451761	5.322397
54	-7226.041	-7635.884	409.8431	1.360242	1.451761	6.239585
60	-7215.076	-7626.748	411.6726	1.335216	1.472889	5.242332
66	-7194.455	-7606.438	411.9827	1.395143	1.551053	5.005698
72	-7214.357	-7626.322	411.9646	1.321083	1.401906	5.11837
78	-7207.978	-7619.066	411.0879	1.363728	1.401906	5.578449
84	-7205.249	-7616.096	410.847	1.305902	1.401906	5.742273
90	-7190.205	-7599.253	409.0484	1.205159	1.609732	6.692366
96	-7199.901	-7609.279	409.3781	1.305159	1.677087	6.434861
102	-7206.125	-7618.873	412.7481	1.420028	1.544722	4.567003
108	-7195.792	-7607.62	411.8278	1.47217	1.691514	4.994998
114	-7200.647	-7612.948	412.301	1.426449	1.493744	4.834285
120	-7204.816	-7617.181	412.3648	1.297348	1.493744	4.870707
126	-7197.944	-7609.495	411.5511	1.290943	1.71303	5.240854
132	-7214.911	-7625.606	410.6958	1.351343	1.71303	5.678379
138	-7206.043	-7617.543	411.5002	1.302301	1.538686	5.329145
144	-7202.313	-7613.544	411.2312	1.262148	1.574188	5.485505
150	-7196.397	-7606.981	410.5845	1.25767	1.214391	5.995841
156	-7192.456	-7605.214	412.7587	1.425398	1.314559	4.656525
162	-7186.208	-7598.345	412.1367	1.384002	1.314559	5.026419
168	-7198.105	-7609.566	411.4613	1.389144	1.28211	5.411802
174	-7208.663	-7618.867	410.2041	1.245108	1.350402	6.148541
180	-7228.432	-7639.155	410.7232	1.24351	1.608405	5.761363
186	-7215.065	-7624.781	409.7159	1.197641	1.608405	6.335413
192	-7206.891	-7618.412	411.5211	1.260847	1.423524	5.387589
198	-7208.386	-7617.855	409.4686	1.187863	1.230645	6.632126
204	-7200.597	-7612.554	411.9565	1.355454	1.576833	5.032128
210	-7204.977	-7616.191	411.2138	1.355454	1.758797	5.374879
216	-7210.493	-7621.804	411.3108	1.414369	1.542275	5.37034
222	-7200.33	-7612.459	412.1289	1.358697	1.384269	5.014
228	-7214.67	-7624.97	410.2995	1.358697	1.551722	5.951892
234	-7179.217	-7589.35	410.133	1.268041	1.94511	5.951892
240	-7204.786	-7615.514	410.7278	1.22848	1.542185	5.792673
246	-7201.917	-7612.522	410.6054	1.213089	1.743457	5.792673
252	-7213.969	-7623.042	409.0721	1.214863	1.534816	6.70297
258	-7198.384	-7608.941	410.5566	1.243458	1.461128	5.910633
264	-7200.294	-7610.779	410.4849	1.194601	1.754525	5.864739
270	-7191.57	-7602.341	410.771	1.164103	1.094658	6.003752
